created_at,source,original_text,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place
Fri Jun 18 18:03:13 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,0,1,,261,708,,"[{'text': 'Healthcare', 'indices': [0, 11]}, {'text': 'equitable', 'indices': [83, 93]}, {'text': 'COVID19', 'indices': [143, 151]}, {'text': 'vaccines', 'indices': [152, 161]}, {'text': 'inequitable', 'indices': [176, 188]}, {'text': 'minorities', 'indices': [248, 259]}, {'text': 'genders', 'indices': [267, 275]}]",,"Indianapolis, IN"
Fri Jun 18 18:03:25 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,en,12,8,,42704,26651,,"[{'text': 'covid19', 'indices': [77, 85]}]",,Geeks Persist Headquarters 
Fri Jun 18 18:03:25 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,390,21,,2949,1339,,"[{'text': 'VaccinEquity', 'indices': [84, 97]}, {'text': 'GoGiveOne', 'indices': [104, 114]}, {'text': 'COVID19', 'indices': [195, 203]}]",,"Seattle, WA"
Fri Jun 18 18:03:27 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,27,27,,6353,2978,,"[{'text': 'COVID19', 'indices': [12, 20]}, {'text': 'VaccinEquity', 'indices': [271, 284]}]",,Jestem nomadą
Fri Jun 18 18:03:33 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,9,12,,128,172,,"[{'text': 'ThisisIsrael', 'indices': [211, 224]}]",,"New York, NY"
Fri Jun 18 18:03:34 +0000 2021,"<a href=""http://www.tweetings.net"" rel=""nofollow"">Tweetings for Android</a>",,,,en,13,10,,354,854,,"[{'text': 'COVID19', 'indices': [122, 130]}]",,
Fri Jun 18 18:03:35 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,33,17,,4587,778,,,,India
Fri Jun 18 18:03:36 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,0,1,,4532,1639,,"[{'text': 'Covid19', 'indices': [41, 49]}, {'text': 'Delta', 'indices': [155, 161]}, {'text': 'TeamHalo', 'indices': [202, 211]}, {'text': 'VaccinesWork', 'indices': [212, 225]}]",,"London, England"
Fri Jun 18 18:03:40 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,4,2,,5,33,,,,
Fri Jun 18 18:03:47 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,49,20,,249,1242,,"[{'text': 'COVID19', 'indices': [74, 82]}]",,Trinidad and Tobago
Fri Jun 18 18:03:50 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Today @KingstonHSC reached the milestone of 25,000 #COVID19 vaccines given....and one of them was mine!
2nd dose done! https://t.co/dIjBfMJ4V9",0.0,0.0,en,,,,7013,1521,,,,"Kingston, ON"
Fri Jun 18 18:03:56 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,4,3,,85,207,,,,South Africa
Fri Jun 18 18:03:56 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","My mother's and mine discussion about the covid19 vaccines went south. I explained which are available here, and the pros and cons of each. 
She wants Johnson couse ""then I'll only poison myself just once"". And that is made to, couse she's a teacher. 
When I told her that +/",0.20000000000000004,0.5,en,,,,30,208,,,,30+ // Germany
Fri Jun 18 18:03:57 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,540,350,,1100,924,,[],,
Fri Jun 18 18:04:00 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,4,4,,184,1110,,,,"Cape Town, South Africa"
Fri Jun 18 18:04:03 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@IsraelMFA Israel is a brutal nazi-like entity.... it sent EXPIRED vaccines to Palestinians to further worsen the covid19 pandemic. Israel could have sent the vaccines to Palestinians it occupies OR ppl who need them in Africa or Asia. But instead, it let the vaccines expire. 
#Thisisisrael https://t.co/n2OpwpAhXO",-0.4375,0.75,en,,,,9174,732,,,,
Fri Jun 18 18:04:11 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,5,4,,4324,2141,,"[{'text': 'TeamToronto', 'indices': [0, 12]}, {'text': 'COVID19', 'indices': [13, 21]}]",,"Toronto, Ontario, Canada"
Fri Jun 18 18:04:11 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,13,9,,23424,7712,,"[{'text': 'covid19', 'indices': [77, 85]}]",,GeeksResist Headquarters
Fri Jun 18 18:04:21 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,0,1,,9174,732,,"[{'text': 'Thisisisrael', 'indices': [278, 291]}]",,
Fri Jun 18 18:04:23 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,,,,249,1242,,,,Trinidad and Tobago
Fri Jun 18 18:04:24 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,0,2,,372,1073,,"[{'text': 'Covid19', 'indices': [41, 49]}, {'text': 'Delta', 'indices': [155, 161]}, {'text': 'TeamHalo', 'indices': [202, 211]}, {'text': 'VaccinesWork', 'indices': [212, 225]}]",,"London, England"
Fri Jun 18 18:04:27 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,59,31,,136,851,,"[{'text': 'Cuban', 'indices': [53, 59]}, {'text': 'COVID19', 'indices': [60, 68]}, {'text': 'vaccines', 'indices': [69, 78]}]",,
Fri Jun 18 18:04:28 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,1792,130,,4264,1994,,"[{'text': 'Covid19', 'indices': [153, 161]}]",,Ireland
Fri Jun 18 18:04:28 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,1,2,,1226,1164,,"[{'text': 'Thisisisrael', 'indices': [278, 291]}]",,"algiers, alg ➡️ cali, USA"
Fri Jun 18 18:04:30 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,23,7,,2721,1252,,"[{'text': 'COVID19', 'indices': [50, 58]}]",,Eastern Ontario 
Fri Jun 18 18:04:44 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,13,10,,1368,843,,"[{'text': 'covid19', 'indices': [77, 85]}]",,
Fri Jun 18 18:04:56 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,2,3,,1469,2175,,"[{'text': 'Thisisisrael', 'indices': [278, 291]}]",,"Glamorgan, Wales"
Fri Jun 18 18:05:00 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,540,351,,141,340,,[],,around
Fri Jun 18 18:05:01 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,7,3,,2675,4924,,"[{'text': 'COVID19', 'indices': [72, 80]}]",,
Fri Jun 18 18:05:04 +0000 2021,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","“Can You Mix and Match COVID-19 Vaccines?” - via @usnews - https://t.co/RAvAdldQHc
--
#COVID19 #covidvaccine  #vaxnews  #vaccines #vaccineswork #covid19vaccines  #COVID19vaccine #vaccination",0.0,0.0,en,,,,8537,2237,,,,United States
Fri Jun 18 18:05:06 +0000 2021,"<a href=""http://naattuvartha.byethost33.com"" rel=""nofollow"">Naattuvartha</a>",,,,en,0,1,,6856,4582,,"[{'text': 'COVID19', 'indices': [86, 94]}, {'text': 'covidvaccine', 'indices': [95, 108]}, {'text': 'vaxnews', 'indices': [110, 118]}, {'text': 'vaccines', 'indices': [120, 129]}, {'text': 'vaccineswork', 'indices': [130, 143]}, {'text': 'covid19vaccines', 'indices': [144, 160]}, {'text': 'COVID19vaccine', 'indices': [162, 177]}, {'text': 'vaccination', 'indices': [178, 190]}]",,കേരളം
Fri Jun 18 18:05:08 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,264,241,,69,164,,[],,Mumbai
Fri Jun 18 18:05:11 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,,,,1253,520,,,,Trinidad and Tobago
Fri Jun 18 18:05:13 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,221,99,,2047,5000,,[],,"Brighton, UK"
Fri Jun 18 18:05:23 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,en,,,,2753,2831,,,,Geeks Resist Headquarters 🇨🇦
Fri Jun 18 18:05:25 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,697,225,,226,231,,"[{'text': 'WeCanDoThis', 'indices': [27, 39]}, {'text': 'COVID19', 'indices': [104, 112]}]",,"Texarkana, TX"
Fri Jun 18 18:05:28 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,3,4,,1284,1673,,"[{'text': 'Thisisisrael', 'indices': [278, 291]}]",,United Kingdom
Fri Jun 18 18:05:29 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,4,1,,807,645,,[],,India
Fri Jun 18 18:05:42 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,214,89,,1013,820,,"[{'text': 'COVID19', 'indices': [23, 31]}, {'text': 'AstraZeneca', 'indices': [130, 142]}]",,
Fri Jun 18 18:05:45 +0000 2021,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,en,4,5,,503,60,,"[{'text': 'COVID19', 'indices': [11, 19]}, {'text': 'ISaidYesGA', 'indices': [177, 188]}, {'text': 'VaccinateGA', 'indices': [189, 201]}]",,"Kingsland, GA"
Fri Jun 18 18:05:52 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,49,12,,2465,3922,,"[{'text': 'Covid19', 'indices': [61, 69]}]",,"Portobello/Craigmillar, Edinbu"
Fri Jun 18 18:06:01 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,215,79,,25,68,,"[{'text': 'COVID19', 'indices': [48, 56]}, {'text': 'FactsNotFear', 'indices': [216, 229]}]",,"Calgary, AB, Canada"
Fri Jun 18 18:06:05 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,,,,1072,515,,,,...
Fri Jun 18 18:06:13 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,en,9,13,,110,487,,"[{'text': 'ThisisIsrael', 'indices': [211, 224]}]",,
Fri Jun 18 18:06:13 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,407,169,,134,840,,"[{'text': 'COVID19', 'indices': [49, 57]}]",,BROOKLYN N.Y.
Fri Jun 18 18:06:17 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","2/ DR TEDROS WARNS: ""VACCINES DONATED NEXT YEAR WILL BE FAR TOO LATE for those who are dying or being infected or who are at risk today"".""Increased social mixing and vaccine inequity continues to give Covid19 an opportunity to mutate spread and kill.""",-0.041666666666666664,0.4166666666666667,en,,,,215,63,,,,
Fri Jun 18 18:06:19 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,92,32,,25,68,,"[{'text': 'COVID19', 'indices': [229, 237]}, {'text': 'FactsNotFear', 'indices': [239, 252]}]",,"Calgary, AB, Canada"
Fri Jun 18 18:06:23 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,264,241,,435,659,,[],,Duke and Duchess of Sussex
Fri Jun 18 18:06:23 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,7,5,,209,386,,,,South Africa
Fri Jun 18 18:06:26 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,en,223,100,,929,980,,[],,Lanson
Fri Jun 18 18:06:38 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,en,,,,974,1329,,,,"Glendale, AZ"
Fri Jun 18 18:06:39 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Thanks for the interview for this very insightful article, @joannachiu. It's great to see a Canadian analysis. #vaccination #employmentlaw",0.4000000000000001,0.4166666666666667,en,,,,998,1352,,,,"Vancouver, Canada"
Fri Jun 18 18:06:39 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,0,1,,1502,4978,,"[{'text': 'Vanuatu', 'indices': [0, 8]}, {'text': 'COVID19', 'indices': [49, 57]}, {'text': 'vaccine', 'indices': [58, 66]}, {'text': 'China', 'indices': [104, 110]}, {'text': 'PacificIsland', 'indices': [147, 161]}]",,"Hamilton Hill, Perth (WA)"
Fri Jun 18 18:06:40 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,180,37,,544,899,,"[{'text': 'COVID19', 'indices': [38, 46]}]",,| YVR | YYZ | YUL |
Fri Jun 18 18:06:41 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,362,181,,1253,520,,"[{'text': 'COVID19', 'indices': [0, 8]}]",,Trinidad and Tobago
Fri Jun 18 18:06:41 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411043] 
Bharati Hospital Dhank PMCP
Vaccines: COVISHIELD,
Min Age Limit: [45,18],
Dose1 Capacity: 1,
Dose2 Capacity: 5,
Dates Available: 19-06-2021
#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE",-0.175,0.7,en,,,,88,0,,,,
Fri Jun 18 18:06:41 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411030] 
Poona Hospital PMC P
Vaccines: COVISHIELD,
Min Age Limit: [18],
Dose1 Capacity: 9,
Dose2 Capacity: 0,
Dates Available: 19-06-2021
#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE",-0.175,0.7,en,,,,88,0,,,,
Fri Jun 18 18:06:41 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411027] 
District Hospital Aundh
Vaccines: COVAXIN,
Min Age Limit: [18,45],
Dose1 Capacity: 0,
Dose2 Capacity: 109,0,67,
Dates Available: 18-06-2021,19-06-2021
#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE",-0.175,0.7,en,,,,88,0,,,,
Fri Jun 18 18:06:41 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411038] 
BSM-Deenanath Hosp Pvt PMC
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 1209,5,
Dose2 Capacity: 0,19,
Dates Available: 19-06-2021
#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE",-0.175,0.7,en,,,,88,0,,,,
Fri Jun 18 18:06:41 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411004] 
BMCC-DEENANATH HOSPITAL PVT
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 653,30,
Dose2 Capacity: 0,84,
Dates Available: 19-06-2021
#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE",-0.175,0.7,en,,,,88,0,,,,
Fri Jun 18 18:06:42 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,4,5,,638,1121,,"[{'text': 'Thisisisrael', 'indices': [278, 291]}]",,London
Fri Jun 18 18:06:51 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,541,352,,5625,4944,,[],,Northern Ireland
Fri Jun 18 18:06:56 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,698,226,,2034,2604,,"[{'text': 'WeCanDoThis', 'indices': [27, 39]}, {'text': 'COVID19', 'indices': [104, 112]}]",,"Ohio, USA"
Fri Jun 18 18:07:03 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Always good when your partner gives the same answer to the same questions. If he had Twitter I’d tag Kyle but @TaraErskine will have to do - get our man an account already 😂,0.2333333333333333,0.2833333333333334,en,,,,363,76,,,,Vancouver
Fri Jun 18 18:07:10 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,,,,372,363,,,,"Cape Town, South Africa"
Fri Jun 18 18:07:18 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,542,353,,309,427,,[],,Northern Ireland
Fri Jun 18 18:07:20 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,265,242,,11723,12733,,[],,"New Delhi, India"
Fri Jun 18 18:07:23 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,863,488,,542,735,,"[{'text': 'COVID19', 'indices': [80, 88]}]",,"Redmond, WA"
Fri Jun 18 18:07:25 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,103,51,,1184,3367,,"[{'text': 'COVID19', 'indices': [86, 94]}, {'text': 'StrongerTogether', 'indices': [257, 274]}]",,"Warszawa, Polska"
Fri Jun 18 18:07:36 +0000 2021,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","@CPHO_Canada @JustinTrudeau #CoronaVirus #CoVid19 @fordnation @celliottability @epdevilla @pattyhajdu Utah mom blames Covid vaccines after son and her husband were both hospitalized with blood clots
https://t.co/YK5PirezZx https://t.co/vfTmuVE5ah",0.0,0.0,en,,,,98,25,,,,"Whitby, Ontario, Canada"
Fri Jun 18 18:07:37 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,160,64,,736,1215,,"[{'text': 'COVID19', 'indices': [14, 22]}, {'text': 'Rid1TweetsOnCovid', 'indices': [247, 265]}, {'text': 'coronavirus', 'indices': [266, 278]}]",,Middle Earth
Fri Jun 18 18:07:41 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,9,6,,98,450,,,,
Fri Jun 18 18:07:42 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,112,65,,78,295,,"[{'text': 'COVID19', 'indices': [14, 22]}]",,
Fri Jun 18 18:07:43 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,224,101,,399,397,,[],,London
Fri Jun 18 18:07:44 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,9,7,,162473,395,,,,"Durban, South Africa"
Fri Jun 18 18:07:52 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,406,170,,2189,2533,,"[{'text': 'COVID19', 'indices': [49, 57]}]",,"Among the trees, I wish"
Fri Jun 18 18:07:53 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,50,15,,253,906,,[],,Longford
Fri Jun 18 18:07:59 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","In #Africa, the #AIDS rammed like rabid dogs into communities &amp; killing off generations; societies who couldn’t afford to pay for medication are feeling voids &amp; gaps that were created. #COVID19 is an organic bomb shell that drops one soul at a time with lightening speed. #UN #WHO",0.0,0.0,en,,,,287,550,,,,"California, USA"
Fri Jun 18 18:08:00 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,265,243,,69,164,,[],,Mumbai
Fri Jun 18 18:08:07 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,687,125,,0,13,,"[{'text': 'COVID19', 'indices': [138, 146]}]",,"Belgaum, India"
Fri Jun 18 18:08:15 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@IanAbNe @21WIRE @British_Airways @kmacbean123 If those pilots were recently vaccinated with not sufficiently tested experimental Covid19 vaccines it is every passenger's business!
What if the two pilots of a plane become unwell or get a stroke while flying?",0.0625,0.325,en,,,,3074,2524,,,,
Fri Jun 18 18:08:17 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,314,183,,992,766,,"[{'text': 'Covid19', 'indices': [74, 82]}]",,
Fri Jun 18 18:08:18 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,2,1,,447,197,,"[{'text': 'COVID19', 'indices': [0, 8]}]",,
